date,fixing_i_price,fixing_i_volume,fixing_ii_price,fixing_ii_volume
07.06.2020 01:00,168.01,2410.20,165.36,772.10
07.06.2020 02:00,168.01,2644.80,168.07,728.10
07.06.2020 03:00,168.01,2714.00,167.96,733.50
07.06.2020 04:00,163.85,2821.20,168.98,630.80
07.06.2020 05:00,159.18,2792.00,166.98,640.80
07.06.2020 06:00,163.85,2620.70,174.80,599.10
07.06.2020 07:00,168.01,2429.00,173.39,796.80
07.06.2020 08:00,177.51,2054.90,181.89,908.00
07.06.2020 09:00,184.68,2081.80,182.92,1021.60
07.06.2020 10:00,182.59,2454.80,182.50,1158.20
07.06.2020 11:00,180.62,2441.50,182.92,1158.30
07.06.2020 12:00,185.60,2008.80,185.33,1083.10
07.06.2020 13:00,182.62,2310.30,183.23,1189.70
07.06.2020 14:00,181.96,2434.00,183.34,1135.10
07.06.2020 15:00,180.00,2577.80,180.33,1198.70
07.06.2020 16:00,180.00,2615.20,182.47,1128.10
07.06.2020 17:00,181.23,2441.10,184.30,1035.10
07.06.2020 18:00,181.00,2577.80,185.69,883.80
07.06.2020 19:00,180.00,2370.60,185.96,859.90
07.06.2020 20:00,183.88,2360.80,188.52,935.90
07.06.2020 21:00,185.60,2366.60,185.70,916.70
07.06.2020 22:00,183.89,2706.90,187.83,1139.60
07.06.2020 23:00,168.01,2767.40,173.59,1205.10
08.06.2020 00:00,186.30,1784.20,178.31,770.30
08.06.2020 01:00,185.60,2003.80,181.45,614.90
08.06.2020 02:00,182.32,2149.00,181.80,550.50
08.06.2020 03:00,181.48,2166.20,181.39,551.10
08.06.2020 04:00,181.48,2267.70,180.39,578.30
08.06.2020 05:00,184.60,1912.20,180.85,663.80
08.06.2020 06:00,230.43,1780.30,221.06,524.80
08.06.2020 07:00,233.74,1829.30,215.49,837.10
08.06.2020 08:00,250.00,1506.60,253.81,780.10
08.06.2020 09:00,245.25,1727.10,244.52,886.10
08.06.2020 10:00,245.00,1737.60,225.51,872.60
08.06.2020 11:00,250.00,1748.40,247.57,947.40
08.06.2020 12:00,253.95,1517.60,255.53,881.30
08.06.2020 13:00,253.47,1293.60,254.17,803.70
08.06.2020 14:00,243.48,1472.40,233.50,996.80
08.06.2020 15:00,245.00,1270.30,219.82,1159.90
08.06.2020 16:00,226.54,1506.50,206.31,1171.90
08.06.2020 17:00,212.76,1880.10,202.79,1304.30
08.06.2020 18:00,217.11,1904.20,204.87,1077.00
08.06.2020 19:00,250.10,1427.90,235.82,969.50
08.06.2020 20:00,257.52,1553.40,250.52,1257.30
08.06.2020 21:00,225.32,1837.10,206.15,1190.80
08.06.2020 22:00,239.43,3236.00,215.56,1109.00
08.06.2020 23:00,224.00,1947.40,214.75,1170.10
09.06.2020 00:00,188.89,1753.20,187.71,1131.50
09.06.2020 01:00,188.95,1962.90,187.39,1187.40
09.06.2020 02:00,188.17,2079.40,187.23,1160.80
09.06.2020 03:00,188.34,2115.00,187.11,1173.20
09.06.2020 04:00,187.36,2048.30,187.39,1044.00
09.06.2020 05:00,188.32,1973.40,187.29,1209.60
09.06.2020 06:00,226.00,2423.90,200.59,903.40
09.06.2020 07:00,224.71,1912.00,211.87,1138.40
09.06.2020 08:00,246.67,1968.90,247.57,719.50
09.06.2020 09:00,243.00,1759.20,247.07,599.50
09.06.2020 10:00,240.00,1737.90,242.33,648.90
09.06.2020 11:00,244.44,1636.20,245.12,723.90
09.06.2020 12:00,245.45,1691.20,245.29,684.60
09.06.2020 13:00,241.43,1656.30,220.25,766.80
09.06.2020 14:00,224.71,1691.00,213.79,888.70
09.06.2020 15:00,223.00,1626.20,212.00,1196.20
09.06.2020 16:00,216.54,1658.50,211.23,1200.20
09.06.2020 17:00,213.25,1885.80,211.15,1234.50
09.06.2020 18:00,213.25,1904.20,213.37,1031.20
09.06.2020 19:00,220.00,1816.40,213.34,1389.50
09.06.2020 20:00,221.10,1725.70,211.43,1300.70
09.06.2020 21:00,213.33,1579.80,213.25,1203.60
09.06.2020 22:00,230.61,3173.30,219.49,1148.60
09.06.2020 23:00,210.00,2086.60,187.69,1129.70
10.06.2020 00:00,190.00,1554.50,188.37,931.20
10.06.2020 01:00,188.59,1458.80,188.62,755.60
10.06.2020 02:00,188.59,1606.60,188.42,736.00
10.06.2020 03:00,188.59,1667.00,188.23,740.90
10.06.2020 04:00,188.49,1790.50,188.61,678.90
10.06.2020 05:00,188.58,1738.70,188.13,867.00
10.06.2020 06:00,225.30,2131.10,224.56,683.50
10.06.2020 07:00,213.87,2262.40,238.55,457.00
10.06.2020 08:00,241.99,1803.20,262.36,484.20
10.06.2020 09:00,241.00,1719.10,288.60,362.00
10.06.2020 10:00,240.64,1574.10,281.44,407.30
10.06.2020 11:00,242.14,1536.10,283.26,414.60
10.06.2020 12:00,249.00,1790.90,284.44,471.30
10.06.2020 13:00,239.83,1937.20,281.23,435.30
10.06.2020 14:00,225.00,1760.50,284.51,449.90
10.06.2020 15:00,213.79,1625.60,212.22,874.30
10.06.2020 16:00,213.79,1827.70,210.28,1112.00
10.06.2020 17:00,210.58,1817.10,210.22,1122.10
10.06.2020 18:00,210.72,1958.20,210.46,721.70
10.06.2020 19:00,211.80,1839.00,226.83,831.70
10.06.2020 20:00,210.62,2056.40,211.01,1146.30
10.06.2020 21:00,209.03,1920.50,209.16,1145.10
10.06.2020 22:00,225.00,2673.00,224.29,1172.60
10.06.2020 23:00,205.01,2256.20,207.26,1158.60
11.06.2020 00:00,187.82,2148.80,185.37,1149.40
11.06.2020 01:00,186.98,2187.50,185.11,1174.60
11.06.2020 02:00,186.13,2210.00,185.14,1057.90
11.06.2020 03:00,185.84,2211.10,185.55,835.00
11.06.2020 04:00,185.00,2280.00,184.64,757.30
11.06.2020 05:00,184.40,2469.80,185.49,574.10
11.06.2020 06:00,185.49,2357.70,184.52,645.90
11.06.2020 07:00,189.20,1941.80,186.03,512.00
11.06.2020 08:00,214.07,1729.10,214.78,406.10
11.06.2020 09:00,214.07,1784.50,222.34,513.40
11.06.2020 10:00,214.07,1961.50,220.91,605.30
11.06.2020 11:00,214.07,1902.00,222.49,625.60
11.06.2020 12:00,214.07,1983.90,216.48,707.00
11.06.2020 13:00,214.07,2019.40,214.65,627.30
11.06.2020 14:00,214.07,1956.10,214.57,638.20
11.06.2020 15:00,198.50,1954.90,186.04,940.20
11.06.2020 16:00,200.00,1886.20,186.16,875.70
11.06.2020 17:00,187.97,1939.90,180.49,1037.10
11.06.2020 18:00,187.95,1978.30,186.08,729.70
11.06.2020 19:00,188.48,2074.90,192.14,735.60
11.06.2020 20:00,187.00,2253.30,189.20,1103.60
11.06.2020 21:00,194.99,2346.90,186.15,1168.60
11.06.2020 22:00,187.94,2451.20,186.10,1215.10
11.06.2020 23:00,176.25,2669.50,180.32,1239.90
12.06.2020 00:00,187.32,2240.90,186.73,998.10
12.06.2020 01:00,186.32,2277.80,187.14,805.00
12.06.2020 02:00,185.84,2357.60,186.85,741.80
12.06.2020 03:00,186.80,2436.80,187.19,786.00
12.06.2020 04:00,187.36,2470.30,187.43,670.60
12.06.2020 05:00,186.98,2305.00,187.31,755.60
12.06.2020 06:00,213.22,1582.10,200.44,563.00
12.06.2020 07:00,208.43,3022.50,198.85,905.10
12.06.2020 08:00,214.11,2604.40,197.18,1073.20
12.06.2020 09:00,223.00,2271.90,201.48,1175.30
12.06.2020 10:00,230.00,2081.40,204.43,1224.70
12.06.2020 11:00,232.44,1993.10,205.47,1091.70
12.06.2020 12:00,241.72,2052.10,215.69,982.60
12.06.2020 13:00,240.85,2098.30,206.34,1129.30
12.06.2020 14:00,230.00,2104.00,204.43,1241.10
12.06.2020 15:00,214.11,2057.90,203.94,1177.10
12.06.2020 16:00,214.11,2353.60,204.28,1147.70
12.06.2020 17:00,208.00,2795.00,204.43,1144.30
12.06.2020 18:00,207.24,3069.40,204.18,1186.00
12.06.2020 19:00,207.84,3081.80,204.43,1067.90
12.06.2020 20:00,205.47,3158.30,204.42,1185.70
12.06.2020 21:00,206.41,3328.00,204.18,1126.80
12.06.2020 22:00,208.43,2194.50,193.31,993.00
12.06.2020 23:00,180.69,2022.10,181.27,1250.70
13.06.2020 00:00,185.07,2370.10,184.46,1092.60
13.06.2020 01:00,184.73,2413.50,184.46,1062.60
13.06.2020 02:00,186.10,2346.60,185.10,1018.60
13.06.2020 03:00,186.10,2332.40,185.13,969.10
13.06.2020 04:00,186.10,2334.10,185.17,819.30
13.06.2020 05:00,182.92,2447.70,184.21,892.10
13.06.2020 06:00,195.64,2082.10,176.78,935.80
13.06.2020 07:00,208.99,1981.30,180.15,867.20
13.06.2020 08:00,214.06,2212.00,179.89,1143.10
13.06.2020 09:00,227.00,2041.90,207.53,1158.80
13.06.2020 10:00,227.00,2178.20,216.08,1204.40
13.06.2020 11:00,226.00,2157.20,216.35,1188.40
13.06.2020 12:00,223.98,1987.90,213.08,1174.90
13.06.2020 13:00,220.48,1845.00,200.00,1126.50
13.06.2020 14:00,215.90,1807.10,179.68,1148.10
13.06.2020 15:00,214.06,1900.10,184.07,1063.40
13.06.2020 16:00,208.99,2038.50,183.83,1094.00
13.06.2020 17:00,190.00,2306.70,179.07,1129.00
13.06.2020 18:00,191.60,2314.40,179.42,1010.00
13.06.2020 19:00,191.60,2441.20,183.83,727.40
13.06.2020 20:00,203.48,2458.20,184.10,738.10
13.06.2020 21:00,212.01,2314.20,222.13,616.80
13.06.2020 22:00,208.99,2354.50,216.24,522.30
13.06.2020 23:00,195.60,2224.00,185.51,643.30
14.06.2020 00:00,180.10,2491.80,183.85,659.00
14.06.2020 01:00,168.01,2860.90,176.34,629.00
14.06.2020 02:00,161.26,3043.90,170.40,648.50
14.06.2020 03:00,155.31,3101.60,166.49,552.20
14.06.2020 04:00,127.27,3329.30,135.24,479.40
14.06.2020 05:00,122.66,3435.50,115.24,432.80
14.06.2020 06:00,137.57,3198.40,158.62,443.50
14.06.2020 07:00,166.44,2873.60,172.75,537.70
14.06.2020 08:00,175.65,2505.40,179.32,674.60
14.06.2020 09:00,184.19,2383.80,184.52,793.10
14.06.2020 10:00,184.85,2394.70,184.53,959.60
14.06.2020 11:00,183.49,2429.30,184.62,770.60
14.06.2020 12:00,184.82,2530.00,184.61,844.40
14.06.2020 13:00,183.89,2326.70,184.62,850.60
14.06.2020 14:00,186.10,2178.90,185.67,840.20
14.06.2020 15:00,186.10,2051.10,185.64,849.50
14.06.2020 16:00,186.10,2018.90,185.73,777.60
14.06.2020 17:00,182.42,2395.70,184.60,822.90
14.06.2020 18:00,182.64,2364.20,185.77,829.40
14.06.2020 19:00,183.04,2423.40,195.36,908.80
14.06.2020 20:00,185.79,2379.30,190.46,960.50
14.06.2020 21:00,186.10,2314.00,187.61,1067.20
14.06.2020 22:00,184.83,2525.50,186.27,1097.80
14.06.2020 23:00,175.00,2685.10,178.53,1241.90
15.06.2020 00:00,185.38,2264.30,185.38,832.30
15.06.2020 01:00,185.35,2327.60,185.31,809.20
15.06.2020 02:00,185.15,2449.20,185.34,755.10
15.06.2020 03:00,185.17,2509.80,185.32,762.20
15.06.2020 04:00,185.42,2637.00,185.35,718.20
15.06.2020 05:00,185.62,2358.80,185.69,770.70
15.06.2020 06:00,225.00,1998.40,218.35,789.30
15.06.2020 07:00,235.10,2214.10,220.35,668.40
15.06.2020 08:00,255.60,1891.60,275.58,558.60
15.06.2020 09:00,258.25,1746.70,280.82,618.60
15.06.2020 10:00,256.00,1885.10,254.48,704.80
15.06.2020 11:00,258.78,1834.90,265.22,746.00
15.06.2020 12:00,263.00,1764.20,280.64,686.60
15.06.2020 13:00,258.88,1877.60,275.58,691.20
15.06.2020 14:00,248.88,1886.70,246.52,905.70
15.06.2020 15:00,238.75,1917.70,220.08,1137.70
15.06.2020 16:00,227.70,1971.40,206.28,1033.00
15.06.2020 17:00,218.40,1857.50,235.88,967.20
15.06.2020 18:00,210.00,2226.60,242.96,804.60
15.06.2020 19:00,221.23,1915.80,220.35,1043.90
15.06.2020 20:00,223.31,2050.60,214.19,1259.30
15.06.2020 21:00,219.90,2102.90,220.04,1159.40
15.06.2020 22:00,227.70,3262.60,231.55,1165.50
15.06.2020 23:00,219.58,2055.00,221.10,1224.20
16.06.2020 00:00,186.77,1972.70,179.49,1106.20
16.06.2020 01:00,180.00,1896.50,179.49,1245.00
16.06.2020 02:00,181.21,1912.90,179.50,1081.90
16.06.2020 03:00,180.00,1794.40,179.46,1162.00
16.06.2020 04:00,181.29,1806.50,179.50,954.60
16.06.2020 05:00,176.84,1746.40,178.43,1052.30
16.06.2020 06:00,223.35,2640.90,210.23,905.90
16.06.2020 07:00,235.01,2128.90,212.23,658.50
16.06.2020 08:00,265.00,1914.70,263.14,588.50
16.06.2020 09:00,272.00,1889.30,275.29,643.60
16.06.2020 10:00,270.00,2012.80,270.75,614.90
16.06.2020 11:00,280.00,1966.90,286.85,703.20
16.06.2020 12:00,285.00,1844.00,289.08,870.80
16.06.2020 13:00,275.00,1874.70,286.62,884.00
16.06.2020 14:00,254.00,1900.20,275.23,840.80
16.06.2020 15:00,246.74,1921.40,244.25,1175.00
16.06.2020 16:00,240.60,1933.70,231.20,1125.00
16.06.2020 17:00,230.00,1673.80,204.05,1105.00
16.06.2020 18:00,231.00,1552.30,230.47,707.40
16.06.2020 19:00,242.91,1836.20,242.26,826.00
16.06.2020 20:00,233.41,1683.70,225.26,1079.20
16.06.2020 21:00,228.00,1707.70,206.00,1108.60
16.06.2020 22:00,227.97,3692.80,220.22,1111.90
16.06.2020 23:00,224.00,2479.80,215.23,1112.50
17.06.2020 00:00,185.51,1746.70,181.98,1173.10
17.06.2020 01:00,182.82,1725.30,181.48,1153.40
17.06.2020 02:00,182.55,1624.10,181.39,1077.30
17.06.2020 03:00,182.23,1713.00,181.42,1040.10
17.06.2020 04:00,181.28,1736.30,180.94,907.90
17.06.2020 05:00,182.44,1790.40,181.33,1111.40
17.06.2020 06:00,225.00,2347.70,218.04,1165.00
17.06.2020 07:00,211.94,1672.60,224.83,782.80
17.06.2020 08:00,252.71,1753.50,256.87,875.70
17.06.2020 09:00,260.00,1973.60,240.99,1140.40
17.06.2020 10:00,255.00,1955.40,235.28,1105.90
17.06.2020 11:00,282.00,1770.50,272.94,1247.00
17.06.2020 12:00,280.00,1833.50,274.28,1161.10
17.06.2020 13:00,274.63,1766.90,264.35,1192.30
17.06.2020 14:00,258.00,1606.40,250.26,1111.80
17.06.2020 15:00,245.69,1614.20,242.26,1176.00
17.06.2020 16:00,230.00,1534.70,220.58,1181.10
17.06.2020 17:00,210.00,1812.10,204.21,1218.50
17.06.2020 18:00,208.03,1623.30,205.26,1292.90
17.06.2020 19:00,211.94,1687.10,209.96,924.60
17.06.2020 20:00,210.00,1700.50,205.45,1301.70
17.06.2020 21:00,204.89,2007.90,200.85,1274.70
17.06.2020 22:00,225.62,2676.10,226.58,1276.90
17.06.2020 23:00,200.00,1936.30,182.00,1202.70
18.06.2020 00:00,210.00,1322.50,213.36,564.50
18.06.2020 01:00,207.26,1259.50,212.93,459.50
18.06.2020 02:00,205.00,1451.70,210.13,411.80
18.06.2020 03:00,200.00,1480.90,200.13,426.70
18.06.2020 04:00,195.35,1682.70,195.53,321.80
18.06.2020 05:00,205.00,1356.60,211.11,451.80
18.06.2020 06:00,232.09,2089.80,235.89,753.30
18.06.2020 07:00,225.60,1770.60,227.05,805.30
18.06.2020 08:00,252.89,2128.50,277.49,695.60
18.06.2020 09:00,254.00,2108.80,279.30,870.80
18.06.2020 10:00,244.70,2063.80,270.15,827.20
18.06.2020 11:00,255.00,2273.30,270.93,804.50
18.06.2020 12:00,255.00,2322.90,265.42,910.80
18.06.2020 13:00,249.91,2471.50,222.51,1164.70
18.06.2020 14:00,243.70,1950.10,205.62,1246.90
18.06.2020 15:00,227.59,1850.30,205.86,1207.80
18.06.2020 16:00,212.12,1813.60,207.34,1151.50
18.06.2020 17:00,212.12,1870.00,209.51,1167.50
18.06.2020 18:00,212.12,1952.70,207.94,1135.90
18.06.2020 19:00,212.12,1902.70,212.19,1142.80
18.06.2020 20:00,212.12,1919.40,210.11,1201.80
18.06.2020 21:00,212.12,1987.10,208.07,1142.60
18.06.2020 22:00,231.49,3321.00,232.24,1306.50
18.06.2020 23:00,220.00,2292.20,216.06,1113.00
19.06.2020 00:00,220.00,1409.00,220.21,846.40
19.06.2020 01:00,207.64,1420.60,213.34,658.10
19.06.2020 02:00,205.00,1430.90,211.55,546.00
19.06.2020 03:00,202.00,1445.70,211.12,501.80
19.06.2020 04:00,201.00,1551.80,210.61,429.20
19.06.2020 05:00,207.64,1349.80,209.32,592.70
19.06.2020 06:00,234.23,2644.90,228.76,854.30
19.06.2020 07:00,227.73,1891.00,227.96,855.10
19.06.2020 08:00,265.50,2018.50,249.37,950.80
19.06.2020 09:00,280.00,2290.30,284.31,860.70
19.06.2020 10:00,285.60,2058.00,290.88,984.20
19.06.2020 11:00,291.00,2399.90,290.95,1016.40
19.06.2020 12:00,292.00,2418.70,292.37,1034.20
19.06.2020 13:00,285.00,2376.90,291.05,1003.40
19.06.2020 14:00,263.00,2094.90,253.64,933.60
19.06.2020 15:00,251.50,2079.10,255.98,884.60
19.06.2020 16:00,245.00,1861.50,250.74,928.00
19.06.2020 17:00,234.90,1855.40,245.17,831.30
19.06.2020 18:00,230.00,2007.40,237.44,827.70
19.06.2020 19:00,230.60,2099.10,241.66,871.20
19.06.2020 20:00,227.73,1900.60,247.44,890.40
19.06.2020 21:00,227.73,2125.70,247.69,887.90
19.06.2020 22:00,229.52,3536.50,231.51,934.50
19.06.2020 23:00,227.35,2310.20,217.78,821.40
20.06.2020 00:00,213.26,1891.30,189.96,906.60
20.06.2020 01:00,208.39,1883.00,189.87,889.10
20.06.2020 02:00,208.39,1849.40,189.91,807.50
20.06.2020 03:00,213.26,1677.90,190.11,652.90
20.06.2020 04:00,213.26,1888.10,190.16,587.20
20.06.2020 05:00,213.26,1819.90,198.12,443.30
20.06.2020 06:00,216.90,1201.10,206.66,522.80
20.06.2020 07:00,231.00,1626.80,236.30,689.50
20.06.2020 08:00,239.75,2613.30,230.38,765.30
20.06.2020 09:00,240.95,3188.60,208.26,907.30
20.06.2020 10:00,246.36,3379.20,198.14,983.70
20.06.2020 11:00,245.00,3290.10,221.11,989.40
20.06.2020 12:00,239.86,3202.30,212.02,1029.40
20.06.2020 13:00,238.14,2975.40,205.27,1025.80
20.06.2020 14:00,235.15,2548.70,218.61,985.90
20.06.2020 15:00,233.65,2292.00,214.89,950.30
20.06.2020 16:00,225.69,2076.60,211.51,923.80
20.06.2020 17:00,227.83,1919.80,218.18,793.60
20.06.2020 18:00,213.26,1942.10,200.12,868.20
20.06.2020 19:00,213.26,2099.10,190.20,920.40
20.06.2020 20:00,213.26,2096.90,193.67,927.10
20.06.2020 21:00,227.01,2099.20,207.44,937.30
20.06.2020 22:00,227.83,1828.50,217.28,791.50
20.06.2020 23:00,213.26,1548.70,208.15,538.20
21.06.2020 00:00,191.15,1534.80,190.35,452.80
21.06.2020 01:00,191.15,1939.50,190.17,457.40
21.06.2020 02:00,191.13,2047.20,190.24,408.10
21.06.2020 03:00,188.99,2198.20,190.22,385.40
21.06.2020 04:00,187.00,2539.80,188.56,517.30
21.06.2020 05:00,185.00,2582.50,186.21,530.20
21.06.2020 06:00,187.66,2288.80,189.95,463.90
21.06.2020 07:00,185.00,2137.10,185.37,557.30
21.06.2020 08:00,201.99,1688.20,188.03,605.30
21.06.2020 09:00,211.13,1785.60,210.38,676.70
21.06.2020 10:00,210.00,2068.60,211.39,843.70
21.06.2020 11:00,210.00,2099.50,215.85,882.20
21.06.2020 12:00,205.60,2125.30,215.55,863.50
21.06.2020 13:00,215.00,1900.80,217.33,947.20
21.06.2020 14:00,216.13,1644.40,221.00,937.30
21.06.2020 15:00,195.10,1694.80,189.86,900.90
21.06.2020 16:00,188.13,1720.80,184.15,971.50
21.06.2020 17:00,186.62,1881.00,184.20,921.50
21.06.2020 18:00,191.15,1839.70,187.02,927.80
21.06.2020 19:00,195.00,1962.40,189.81,866.60
21.06.2020 20:00,198.00,1921.20,190.27,853.10
21.06.2020 21:00,209.00,1996.10,216.47,919.50
21.06.2020 22:00,195.00,1961.30,202.43,855.00
21.06.2020 23:00,186.92,2134.10,188.25,935.50
22.06.2020 00:00,200.00,1875.80,215.94,311.60
22.06.2020 01:00,201.11,2066.50,216.51,329.80
22.06.2020 02:00,200.00,2158.70,190.32,379.70
22.06.2020 03:00,191.15,2190.30,190.23,435.50
22.06.2020 04:00,191.15,2317.40,190.22,433.70
22.06.2020 05:00,191.15,2048.10,190.11,528.80
22.06.2020 06:00,232.05,1466.70,237.20,681.00
22.06.2020 07:00,238.00,2082.00,246.52,681.50
22.06.2020 08:00,275.89,1543.40,266.44,886.70
22.06.2020 09:00,290.82,1646.50,285.72,940.90
22.06.2020 10:00,275.24,1883.50,295.68,955.80
22.06.2020 11:00,278.00,1769.70,298.46,922.50
22.06.2020 12:00,278.00,1771.60,295.29,918.10
22.06.2020 13:00,275.19,1643.20,285.72,1040.50
22.06.2020 14:00,256.30,1671.00,285.77,919.30
22.06.2020 15:00,246.41,1800.90,246.94,1199.40
22.06.2020 16:00,238.00,1856.60,226.21,1221.90
22.06.2020 17:00,218.73,2180.80,209.91,1206.80
22.06.2020 18:00,218.73,2316.30,206.11,1248.70
22.06.2020 19:00,218.73,2320.60,211.39,1246.10
22.06.2020 20:00,218.73,2388.30,215.89,1186.80
22.06.2020 21:00,218.73,2535.70,215.90,1203.50
22.06.2020 22:00,232.05,2595.50,236.57,1157.40
22.06.2020 23:00,220.71,1508.40,236.57,705.60
23.06.2020 00:00,219.16,1425.00,218.23,683.00
23.06.2020 01:00,219.16,1667.00,228.41,532.20
23.06.2020 02:00,219.16,1816.60,220.92,488.50
23.06.2020 03:00,219.00,1886.50,220.93,508.10
23.06.2020 04:00,215.60,1991.10,203.82,453.90
23.06.2020 05:00,214.50,1768.40,215.33,524.90
23.06.2020 06:00,260.00,2054.90,268.32,768.00
23.06.2020 07:00,258.59,1886.80,269.81,929.10
23.06.2020 08:00,301.90,1948.40,309.68,1272.20
23.06.2020 09:00,300.00,2160.20,307.84,1393.60
23.06.2020 10:00,302.80,2117.70,307.80,1353.30
23.06.2020 11:00,310.00,2191.60,320.33,1360.90
23.06.2020 12:00,305.66,2298.50,315.79,1322.50
23.06.2020 13:00,299.00,2239.30,306.60,1222.10
23.06.2020 14:00,279.89,2188.90,301.25,999.30
23.06.2020 15:00,261.94,2004.90,283.80,1236.30
23.06.2020 16:00,259.70,1834.10,280.39,1239.00
23.06.2020 17:00,258.33,1900.60,280.30,1224.90
23.06.2020 18:00,255.02,1857.00,286.95,1194.90
23.06.2020 19:00,262.41,1944.30,284.88,1215.90
23.06.2020 20:00,262.89,1969.00,280.30,1185.00
23.06.2020 21:00,261.04,2093.00,275.29,1184.70
23.06.2020 22:00,266.48,3404.50,269.10,1470.50
23.06.2020 23:00,236.63,2371.20,237.69,1242.90
24.06.2020 00:00,191.42,1734.60,190.10,1114.40
24.06.2020 01:00,190.50,2060.40,189.27,1318.20
24.06.2020 02:00,189.92,2130.70,189.86,1128.20
24.06.2020 03:00,189.60,2145.10,189.79,1126.30
24.06.2020 04:00,189.60,2201.20,190.16,1025.10
24.06.2020 05:00,189.60,2171.80,189.64,1180.80
24.06.2020 06:00,230.20,2127.60,221.26,1210.00
24.06.2020 07:00,256.45,2176.60,247.84,1184.20
24.06.2020 08:00,270.12,1662.00,269.14,1272.80
24.06.2020 09:00,290.00,1973.00,264.08,1244.00
24.06.2020 10:00,289.00,2050.00,265.84,1193.60
24.06.2020 11:00,299.00,2124.10,290.35,1214.40
24.06.2020 12:00,299.75,2102.00,291.12,1218.60
24.06.2020 13:00,282.89,2080.60,263.54,1172.70
24.06.2020 14:00,262.57,1872.50,260.99,1231.60
24.06.2020 15:00,259.11,2128.40,269.61,1335.90
24.06.2020 16:00,256.30,2169.10,263.00,1299.20
24.06.2020 17:00,255.85,2176.10,235.25,1252.50
24.06.2020 18:00,256.24,2236.90,220.27,1367.80
24.06.2020 19:00,258.34,2049.50,231.41,1446.00
24.06.2020 20:00,257.97,2044.20,222.15,1360.40
24.06.2020 21:00,230.20,2239.70,216.22,1426.20
24.06.2020 22:00,237.50,2942.20,220.37,1366.80
24.06.2020 23:00,210.00,2188.00,190.00,1464.40
25.06.2020 00:00,208.00,1735.30,191.52,858.00
25.06.2020 01:00,205.00,1663.80,204.73,643.60
25.06.2020 02:00,200.00,1824.10,195.23,650.20
25.06.2020 03:00,195.00,1798.90,192.09,708.70
25.06.2020 04:00,202.34,1867.10,220.95,558.50
25.06.2020 05:00,210.00,1636.50,231.21,621.70
25.06.2020 06:00,243.08,2364.80,241.37,839.50
25.06.2020 07:00,255.60,1846.10,296.98,575.80
25.06.2020 08:00,283.89,1857.20,308.43,735.70
25.06.2020 09:00,300.00,1960.10,309.16,901.20
25.06.2020 10:00,290.60,1997.50,308.82,815.30
25.06.2020 11:00,300.00,2106.60,310.35,936.20
25.06.2020 12:00,301.29,2155.40,309.79,864.90
25.06.2020 13:00,275.00,2006.00,308.48,757.70
25.06.2020 14:00,263.43,1838.00,303.16,628.80
25.06.2020 15:00,260.51,1652.10,275.29,893.40
25.06.2020 16:00,259.83,1513.40,265.20,1040.70
25.06.2020 17:00,250.60,1608.80,287.53,806.40
25.06.2020 18:00,245.00,1563.70,298.75,727.30
25.06.2020 19:00,249.00,1613.00,299.08,757.70
25.06.2020 20:00,242.03,1719.00,250.42,1382.80
25.06.2020 21:00,219.60,1856.50,230.26,1348.00
25.06.2020 22:00,239.31,3120.10,241.01,1248.70
25.06.2020 23:00,218.97,2181.70,220.88,1153.10
26.06.2020 00:00,205.00,1895.00,192.77,1162.00
26.06.2020 01:00,205.00,1787.60,192.19,1000.20
26.06.2020 02:00,200.10,1741.50,192.41,821.20
26.06.2020 03:00,200.00,1787.10,192.55,767.00
26.06.2020 04:00,194.44,1865.30,192.42,700.10
26.06.2020 05:00,194.44,1752.40,191.13,873.40
26.06.2020 06:00,239.93,2325.80,210.65,1027.10
26.06.2020 07:00,262.98,1993.70,289.33,529.60
26.06.2020 08:00,303.28,1876.20,308.88,468.80
26.06.2020 09:00,309.45,2153.40,307.44,502.50
26.06.2020 10:00,309.10,2173.60,309.45,494.60
26.06.2020 11:00,311.00,2336.50,310.19,471.50
26.06.2020 12:00,313.54,2222.50,315.00,621.50
26.06.2020 13:00,313.00,2001.90,312.45,624.30
26.06.2020 14:00,305.28,1712.50,289.25,690.70
26.06.2020 15:00,290.51,1728.10,265.90,1149.30
26.06.2020 16:00,270.00,1647.80,264.28,1144.50
26.06.2020 17:00,256.73,1643.80,221.44,1146.10
26.06.2020 18:00,254.99,1775.10,228.48,852.40
26.06.2020 19:00,256.49,1805.10,229.77,1022.70
26.06.2020 20:00,244.00,1904.00,226.23,1196.70
26.06.2020 21:00,226.62,1744.20,205.19,1281.40
26.06.2020 22:00,240.66,3083.20,230.34,1145.00
26.06.2020 23:00,222.46,1980.70,195.31,1139.70
27.06.2020 00:00,223.12,1789.60,213.98,866.40
27.06.2020 01:00,220.00,1742.60,208.22,720.60
27.06.2020 02:00,219.16,1885.10,220.08,643.20
27.06.2020 03:00,219.16,1966.10,222.20,608.90
27.06.2020 04:00,215.00,2073.80,222.27,495.40
27.06.2020 05:00,210.00,2040.00,195.60,484.10
27.06.2020 06:00,220.00,1806.20,206.05,655.00
27.06.2020 07:00,233.84,1797.90,223.99,939.70
27.06.2020 08:00,240.35,2689.20,231.16,1049.10
27.06.2020 09:00,248.01,3216.70,242.20,1201.30
27.06.2020 10:00,253.12,3458.10,251.04,1213.90
27.06.2020 11:00,260.00,3560.80,258.92,1190.00
